,source,target
13262,3961,3644
13263,3961,3659
13264,3961,4086
13265,3961,4880
13266,3961,5530
13267,3961,6236
13268,3961,6789
13269,3961,6891
13270,3961,6130
13271,3961,4083
13272,763,406
13273,763,473
13274,763,6912
13275,763,5124
13276,763,6405
13277,763,2476
13278,763,6666
13279,763,2326
13280,763,1047
13281,763,5403
13282,763,3613
13283,763,2083
13284,763,1831
13285,763,5944
13286,763,3644
13287,763,6205
13288,763,2878
13289,763,3392
13290,763,3397
13291,763,3659
13292,763,2876
13293,763,7532
13294,763,4979
13295,763,7284
13296,763,6891
13297,763,6789
13298,763,5769
13299,763,6797
13300,763,4759
13301,763,5530
13302,763,3743
13303,763,5915
13304,763,2725
13305,763,3756
13306,763,2734
13307,763,5556
13308,763,2238
13309,763,7621
13310,763,2763
13311,763,5079
13312,763,2213
13313,763,4325
13314,763,3047
13315,763,4843
13316,763,2029
13317,763,2798
13318,763,7409
13319,763,4086
13320,7548,473
13321,7548,500
13322,7548,2083
13323,7548,2476
13324,7548,2734
13325,7548,2848
13326,7548,3397
13327,7548,3566
13328,7548,4883
13329,7548,5769
13330,7548,6032
13331,7548,6891
13332,114,2848
13333,114,5817
13334,114,3251
13335,114,7061
13336,2848,136
13337,2848,209
13338,2848,360
13339,2848,1001
13340,2848,1562
13341,2848,1924
13342,2848,5536
13343,2848,5831
13344,2848,5388
13345,2848,4365
13346,2848,6031
13347,2848,6552
13348,2848,6236
13349,2848,6797
13350,2848,2977
13351,2848,7460
13352,2848,3047
13353,2848,5556
13354,2848,5944
13355,2848,6523
13356,2848,6205
13357,5817,209
13358,5817,525
13359,5817,1363
13360,5817,1517
13361,5817,1522
13362,5817,1547
13363,5817,2417
13364,5817,2977
13365,5817,3264
13366,5817,3289
13367,5817,3756
13368,5817,3919
13369,5817,4056
13370,5817,4290
13371,5817,4373
13372,5817,4469
13373,5817,5582
13374,5817,7269
13375,5817,7252
13376,3251,136
13377,3251,209
13378,3251,360
13379,3251,364
13380,3251,406
13381,3251,1001
13382,3251,1039
13383,3251,1293
13384,3251,1372
13385,3251,1524
13386,3251,1562
13387,3251,1924
13388,3251,2024
13389,3251,2242
13390,3251,2374
13391,3251,2434
13392,3251,2673
13393,3251,2865
13394,3251,2977
13395,3251,3047
13396,3251,3081
13397,3251,5388
13398,3251,6031
13399,3251,6552
13400,3251,5536
13401,3251,7460
13402,3251,3878
13403,3251,6236
13404,3251,3882
13405,3251,7490
13406,3251,5556
13407,3251,5559
13408,3251,5944
13409,3251,3644
13410,3251,6205
13411,3251,6846
13412,3251,5831
13413,3251,6219
13414,3251,4556
13415,3251,6607
13416,3251,5332
13417,3251,5077
13418,3251,6797
13419,3251,7187
13420,3251,6697
13421,7061,812
13422,7061,824
13423,7061,1341
13424,7061,3314
13425,7061,4844
13426,7061,5008
13427,7061,6769
13428,115,5653
13429,5653,418
13430,5653,1740
13431,5653,1835
13432,5653,2617
13433,5653,2988
13434,5653,4145
13435,5653,5358
13436,5653,5502
13437,5653,6459
13438,5653,7199
13439,116,5430
13440,116,6566
13441,116,1624
13442,116,4701
13443,116,4511
13444,5430,1471
13445,5430,1536
13446,5430,1624
13447,5430,4511
13448,5430,4701
13449,5430,4842
13450,5430,6566
13451,5430,7016
13452,5430,7067
13453,6566,1624
13454,6566,1842
13455,6566,2832
13456,6566,3210
13457,6566,3751
13458,6566,3758
13459,6566,4208
13460,6566,4243
13461,6566,4653
13462,6566,4701
13463,6566,4842
13464,6566,4865
13465,6566,5956
13466,6566,7046
13467,6566,7016
13468,1624,1536
13469,1624,4865
13470,1624,6070
13471,1624,3632
13472,1624,6293
13473,1624,4438
13474,1624,4701
13475,1624,4511
13476,4701,1536
13477,4701,2738
13478,4701,4438
13479,4701,4511
13480,4701,4842
13481,4511,471
13482,4511,828
13483,4511,1262
13484,4511,3786
13485,4511,4359
13486,4511,7256
13487,4511,7402
13488,4511,4842
13489,117,3800
13490,117,1412
13491,117,1750
13492,119,7260
13493,119,3997
13494,119,446
13495,119,3341
13496,7260,387
13497,7260,1488
13498,7260,1878
13499,7260,7173
13500,3997,3341
13501,446,1665
13502,446,854
13503,446,4122
13504,446,4523
13505,446,3341
13506,3341,470
13507,3341,858
13508,3341,1281
13509,3341,1663
13510,3341,1665
13511,3341,1945
13512,3341,2672
13513,3341,2690
13514,3341,2818
13515,3341,3121
13516,3341,3162
13517,3341,5635
13518,3341,5768
13519,3341,3394
13520,3341,3603
13521,3341,5405
13522,3341,4122
13523,3341,6490
13524,3341,4523
13525,3341,4915
13526,3341,5811
13527,3341,4928
13528,3341,4034
13529,3341,3653
13530,3341,5334
13531,3341,3937
13532,3341,6883
13533,3341,5606
13534,3341,4561
13535,3341,6514
13536,3341,5484
13537,3341,7083
13538,3341,3824
13539,120,2144
13540,120,2641
13541,120,5570
13542,120,2276
13543,120,5078
13544,120,6888
13545,120,442
13546,2144,1236
13547,2144,5570
13548,2144,5078
13549,2144,2276
13550,2641,2174
13551,2641,5859
13552,5570,1236
13553,5570,2276
13554,5570,4960
13555,5570,5078
13556,2276,736
13557,2276,1236
13558,2276,4960
13559,2276,5859
13560,2276,5078
13561,5078,204
13562,5078,1236
13563,6888,221
13564,6888,472
13565,6888,725
13566,6888,1090
13567,6888,1131
13568,6888,2157
13569,6888,2541
13570,6888,2986
13571,6888,3650
13572,6888,4101
13573,6888,4452
13574,6888,4876
13575,6888,4989
13576,6888,5315
13577,6888,5410
13578,6888,5459
13579,6888,5743
13580,6888,5948
13581,6888,6245
13582,6888,6267
13583,6888,6635
13584,6888,6987
13585,6888,7595
13586,442,1409
13587,442,5410
13588,442,5315
13589,442,3295
13590,121,2337
13591,121,3330
13592,121,2948
13593,121,5270
13594,121,518
13595,121,4033
13596,121,6905
13597,121,4941
13598,2337,243
13599,2337,454
13600,2337,1041
13601,2337,1051
13602,2337,1118
13603,2337,1196
13604,2337,1406
13605,2337,1436
13606,2337,1647
13607,2337,4033
13608,2337,3330
13609,2337,2966
13610,2337,6337
13611,2337,5516
13612,2337,4941
13613,2337,7438
13614,2337,4949
13615,2337,5270
13616,2337,6905
13617,2337,6556
13618,2337,5254
13619,2337,7335
13620,2337,5234
13621,2337,3700
13622,2337,3958
13623,2337,6460
13624,2337,6909
13625,2337,3199
13626,3330,452
13627,3330,973
13628,3330,1164
13629,3330,1338
13630,3330,1521
13631,3330,1647
13632,3330,2327
13633,3330,2372
13634,3330,3273
13635,3330,4929
13636,3330,4483
13637,3330,5450
13638,3330,4555
13639,3330,4941
13640,3330,5516
13641,3330,7262
13642,3330,3552
13643,3330,7009
13644,3330,4033
13645,3330,3812
13646,3330,6259
13647,3330,4341
13648,3330,4475
13649,2948,2706
13650,5270,1051
13651,5270,2966
13652,5270,3428
13653,5270,6120
13654,518,3665
13655,518,6905
13656,518,6120
13657,518,3610
13658,518,2684
13659,4033,571
13660,4033,821
13661,4033,1118
13662,4033,2327
13663,4033,2595
13664,4033,2966
13665,4033,3052
13666,4033,3169
13667,4033,3180
13668,4033,3199
13669,4033,3227
13670,4033,3273
13671,4033,3428
13672,4033,4929
13673,4033,5259
13674,4033,4555
13675,4033,4300
13676,4033,4941
13677,4033,5134
13678,4033,7163
13679,4033,7513
13680,4033,6235
13681,4033,6684
13682,4033,7009
13683,4033,4130
13684,4033,5254
13685,4033,5671
13686,4033,6190
13687,4033,6259
13688,4033,6836
13689,4033,4600
13690,4033,5371
13691,6905,2742
13692,6905,6088
13693,6905,6120
13694,6905,6561
13695,4941,440
13696,4941,744
13697,4941,973
13698,4941,1406
13699,4941,2138
13700,4941,2372
13701,4941,2708
13702,4941,2710
13703,4941,3180
13704,4941,3273
13705,4941,3789
13706,4941,3955
13707,4941,4475
13708,4941,4553
13709,4941,7009
13710,4941,5516
13711,4941,6477
13712,4941,6868
13713,4941,4956
13714,4941,7262
13715,4941,6310
13716,4941,5933
13717,4941,6634
13718,4941,6793
13719,122,6486
13720,122,3173
13721,122,5126
13722,122,4945
13723,122,5580
13724,122,4426
13725,122,5835
13726,122,4684
13727,122,5773
13728,122,4847
13729,122,7280
13730,122,4145
13731,122,2386
13732,122,2358
13733,122,3748
13734,122,6428
13735,122,1853
13736,6486,2386
13737,3173,916
13738,3173,922
13739,3173,1095
13740,3173,5580
13741,3173,6668
13742,3173,4301
13743,3173,7502
13744,5126,966
13745,5126,1057
13746,5126,3379
13747,5126,4364
13748,5126,5836
13749,5126,7502
13750,5126,5680
13751,5126,7412
13752,5126,5198
13753,5126,7351
13754,5126,6668
13755,4945,3948
13756,5580,587
13757,5580,966
13758,5580,1057
13759,5580,1251
13760,5580,2376
13761,5580,4138
13762,5580,4301
13763,5580,4364
13764,5580,4963
13765,5580,5287
13766,5580,6668
13767,5580,7502
13768,4426,409
13769,4426,634
13770,4426,958
13771,4426,996
13772,4426,1058
13773,4426,3119
13774,4426,3453
13775,4426,3921
13776,4426,4096
13777,4426,4119
13778,4426,4295
13779,4426,5706
13780,4426,5894
13781,4426,4868
13782,4426,5535
13783,5835,409
13784,5835,2196
13785,5835,3501
13786,5835,5201
13787,5835,5595
13788,5835,6562
13789,5835,6547
13790,4684,6163
13791,5773,1057
13792,4847,150
13793,4847,671
13794,4847,1057
13795,4847,2001
13796,4847,2386
13797,4847,2514
13798,4847,3309
13799,4847,3574
13800,4847,4364
13801,7280,1740
13802,7280,4364
13803,7280,5230
13804,4145,671
13805,4145,1057
13806,4145,2084
13807,4145,2386
13808,4145,3130
13809,4145,3748
13810,4145,7370
13811,4145,5547
13812,4145,4364
13813,4145,6428
13814,4145,5754
13815,4145,5727
13816,2386,1057
13817,2386,1853
13818,2386,3317
13819,2386,6471
13820,2386,3081
13821,2386,3655
13822,2386,6668
13823,2386,4301
13824,2386,4602
13825,2386,5754
13826,2386,5246
13827,2386,5727
13828,2358,238
13829,2358,1853
13830,2358,2904
13831,3748,1057
13832,3748,2109
13833,3748,6471
13834,3748,5754
13835,3748,4364
13836,3748,5311
13837,6428,1870
13838,6428,2109
13839,6428,2118
13840,6428,5476
13841,6428,5947
13842,1853,238
13843,1853,6471
13844,1853,2904
13845,1853,7483
13846,1853,7351
13847,123,5864
13848,123,6576
13849,123,5890
13850,123,1741
13851,5864,5543
13852,5864,7030
13853,6576,7166
13854,5890,2132
13855,5890,3365
13856,1741,1625
13857,1741,6080
13858,1741,6259
13859,1741,4181
13860,1741,1992
13861,1741,7513
13862,1741,3052
13863,1741,2557
13864,1741,3839
13865,124,5194
13866,124,2988
13867,124,4362
13868,5194,409
13869,5194,1659
13870,5194,3073
13871,5194,6562
13872,2988,605
13873,2988,1404
13874,2988,1499
13875,2988,2908
13876,2988,2914
13877,2988,4995
13878,2988,6966
13879,2988,5007
13880,2988,3666
13881,2988,4637
13882,2988,4261
13883,2988,4262
13884,2988,3880
13885,2988,5353
13886,2988,6896
13887,2988,4302
13888,2988,7030
13889,2988,4471
13890,2988,4152
13891,2988,3646
13892,2988,4735
13893,125,2991
13894,125,7615
13895,2991,2836
13896,2991,3809
13897,2991,3632
13898,2991,5847
13899,2991,3129
13900,2991,4636
13901,2991,3006
13902,2991,7615
13903,7615,2264
13904,7615,3210
13905,7615,4143
13906,7615,7482
13907,6562,996
13908,6562,1767
13909,6562,3453
13910,6562,3696
13911,6562,3737
13912,6562,3751
13913,6562,4707
13914,6562,5538
13915,6562,5550
13916,6562,5588
13917,6562,5949
13918,6562,7019
13919,6562,6919
13920,6562,6986
13921,5718,481
13922,5718,4234
13923,5718,5855
13924,6577,426
13925,6577,540
13926,6577,818
13927,6577,2132
13928,6577,4788
13929,6577,5538
13930,6577,7228
13931,700,3827
13932,700,3572
13933,3119,1576
13934,3119,1952
13935,3119,2557
13936,3119,7559
13937,3119,4745
13938,3119,6874
13939,129,1126
13940,1126,5120
13941,1126,3185
13942,1126,6165
13943,1126,3942
13944,7199,572
13945,7199,583
13946,7199,891
13947,7199,898
13948,7199,985
13949,7199,989
13950,7199,1033
13951,7199,1178
13952,7199,1250
13953,7199,1445
13954,7199,1620
13955,7199,1698
13956,7199,1897
13957,7199,1933
13958,7199,2128
13959,7199,2389
13960,7199,2473
13961,7199,3186
13962,7199,3212
13963,7199,3569
13964,7199,3571
13965,7199,3668
13966,7199,3775
13967,7199,4165
13968,7199,4239
13969,7199,4384
13970,7199,4509
13971,7199,4790
13972,7199,4801
13973,7199,5140
13974,7199,5300
13975,7199,5592
13976,7199,5942
13977,7199,5958
13978,7199,5964
13979,7199,6052
13980,7199,6159
13981,7199,6275
13982,7199,6337
13983,7199,6472
13984,7199,6772
13985,7199,6819
13986,7199,6824
13987,7199,6907
13988,7199,7118
13989,7199,7339
13990,4994,694
13991,4994,845
13992,4994,1083
13993,4994,1239
13994,4994,2465
13995,4994,2864
13996,4994,3535
13997,4994,3823
13998,4994,3835
13999,4994,3995
14000,4994,4046
14001,4994,7245
14002,4994,6062
14003,4994,5463
14004,4994,7383
14005,4994,6002
14006,5457,166
14007,5457,349
14008,5457,2164
14009,5457,3842
14010,5457,6983
14011,5457,5867
14012,5457,7476
14013,4371,2432
14014,4371,3567
14015,6716,2407
14016,6716,2501
14017,6716,3734
14018,5732,1627
14019,166,7024
14020,166,3842
14021,166,3588
14022,166,4691
14023,166,2516
14024,166,1143
14025,166,2811
14026,166,4901
14027,4710,2081
14028,4710,4131
14029,4710,4253
14030,4710,6153
14031,4710,6191
14032,4710,6175
14033,1833,5867
14034,5867,1161
14035,5867,2164
14036,5867,4432
14037,2451,6672
14038,2451,5540
14039,2451,3223
14040,2451,7416
14041,2451,6798
14042,133,4705
14043,133,5787
14044,133,1734
14045,133,585
14046,133,684
14047,133,5265
14048,133,3891
14049,133,724
14050,133,4149
14051,133,4505
14052,133,6395
14053,133,1918
14054,4705,315
14055,4705,1180
14056,4705,1473
14057,4705,1763
14058,4705,1903
14059,4705,1912
14060,4705,2059
14061,4705,2387
14062,4705,3891
14063,4705,3969
14064,4705,7318
14065,4705,6632
14066,4705,7439
14067,4705,4744
14068,4705,7348
14069,4705,6395
14070,4705,6970
14071,4705,5787
14072,4705,6021
14073,5787,6922
14074,1734,585
14075,1734,1362
14076,1734,1535
14077,1734,7008
14078,1734,7153
14079,1734,2245
14080,1734,3793
14081,1734,2613
14082,1734,3182
14083,1734,5585
14084,1734,6451
14085,1734,5268
14086,1734,4149
14087,1734,4249
14088,1734,4505
14089,1734,3325
14090,1734,7550
14091,585,4505
14092,585,6451
14093,585,3793
14094,684,3891
14095,684,6395
14096,684,724
14097,5265,2939
14098,5265,4559
14099,3891,724
14100,3891,3570
14101,3891,3969
14102,4149,369
14103,4149,898
14104,4149,1391
14105,4149,2703
14106,4149,5268
14107,4149,4249
14108,4149,5386
14109,4505,5268
14110,1918,3584
14111,1918,5398
14112,135,3042
14113,135,894
14114,135,1988
14115,135,3269
14116,135,5526
14117,135,887
14118,135,1304
14119,135,5977
14120,3042,178
14121,3042,532
14122,3042,537
14123,3042,758
14124,3042,793
14125,3042,858
14126,3042,887
14127,3042,894
14128,3042,1114
14129,3042,1271
14130,3042,1281
14131,3042,1444
14132,3042,1725
14133,3042,1806
14134,3042,4554
14135,3042,4247
14136,3042,3853
14137,3042,3725
14138,3042,4122
14139,3042,7123
14140,3042,5326
14141,3042,4119
14142,3042,4955
14143,3042,5597
14144,3042,5220
14145,3042,6094
14146,3042,3945
14147,3042,7339
14148,3042,3747
14149,3042,3121
14150,3042,7498
14151,894,798
14152,894,6614
14153,894,4622
14154,894,1359
14155,894,3157
14156,894,5526
14157,894,2008
14158,894,3420
14159,894,5597
14160,894,3269
14161,894,3747
14162,894,1566
14163,894,7339
14164,894,5168
14165,894,6003
14166,894,3706
14167,894,3836
14168,894,4350
14169,894,4309
14170,1988,3162
14171,3269,886
14172,3269,1340
14173,3269,1806
14174,3269,2008
14175,3269,3102
14176,3269,7498
14177,3269,6705
14178,5526,854
14179,5526,887
14180,5526,1806
14181,5526,1925
14182,5526,2099
14183,5526,2197
14184,5526,2322
14185,5526,2672
14186,5526,2896
14187,5526,3555
14188,5526,4112
14189,5526,4309
14190,5526,4393
14191,5526,4549
14192,5526,4554
14193,5526,4622
14194,5526,4955
14195,5526,4961
14196,5526,5168
14197,5526,7264
14198,5526,7498
14199,5526,7563
14200,5526,6733
14201,5526,7123
14202,5526,6043
14203,5526,5670
14204,5526,6705
14205,5526,6414
14206,5526,6969
14207,887,854
14208,887,1664
14209,887,1665
14210,887,1995
14211,887,4549
14212,887,1798
14213,887,4554
14214,887,7563
14215,887,7437
14216,887,7123
14217,887,3352
14218,887,4122
14219,887,7339
14220,887,5168
14221,887,7090
14222,887,2078
14223,887,1141
14224,1304,758
14225,1304,793
14226,1304,4961
14227,1304,1444
14228,1304,1701
14229,1304,1806
14230,1304,3503
14231,1304,7123
14232,1304,2197
14233,1304,1752
14234,1304,4955
14235,1304,5212
14236,1304,1725
14237,5977,3725
14238,136,2373
14239,136,6857
14240,136,2186
14241,136,5111
14242,136,499
14243,136,4365
14244,136,271
14245,136,5392
14246,136,657
14247,136,4563
14248,136,468
14249,136,6037
14250,136,2361
14251,136,4883
14252,136,2846
14253,136,2466
14254,136,3504
14255,136,2290
14256,136,6388
14257,136,5944
14258,136,7284
14259,136,2238
14260,2373,2186
14261,2373,5944
14262,2373,3090
14263,2373,6891
14264,2373,6388
14265,6857,468
14266,6857,1613
14267,6857,2186
14268,6857,2238
14269,6857,3504
14270,6857,5944
14271,2186,203
14272,2186,229
14273,2186,367
14274,2186,469
14275,2186,1170
14276,2186,1389
14277,2186,1434
14278,2186,1613
14279,2186,6403
14280,2186,3205
14281,2186,6023
14282,2186,6037
14283,2186,2846
14284,2186,3504
14285,2186,5944
14286,2186,2361
14287,2186,4538
14288,2186,2238
14289,2186,5703
14290,2186,4557
14291,2186,3408
14292,2186,6361
14293,2186,2403
14294,2186,5222
14295,2186,5097
14296,2186,6381
14297,2186,2928
14298,2186,6388
14299,2186,6398
14300,2186,3198
14301,5111,469
14302,5111,715
14303,5111,739
14304,5111,1207
14305,5111,1214
14306,5111,3504
14307,5111,4058
14308,5111,4073
14309,5111,4103
14310,5111,4240
14311,5111,4277
14312,5111,4721
14313,5111,4910
14314,5111,5703
14315,5111,6689
14316,5111,6023
14317,5111,6750
14318,5111,5944
14319,5111,6265
14320,499,3198
14321,4365,2280
14322,4365,2494
14323,4365,3010
14324,4365,4894
14325,4365,6537
14326,4365,4575
14327,271,3409
14328,271,6514
14329,271,6706
14330,271,4079
14331,271,2928
14332,271,5937
14333,271,2290
14334,271,4021
14335,271,286
14336,271,1434
14337,271,2238
14338,271,3871
14339,5392,1434
14340,5392,2361
14341,5392,3504
14342,4563,244
14343,4563,743
14344,4563,1007
14345,4563,1293
14346,4563,1376
14347,4563,2047
14348,4563,3093
14349,4563,3568
14350,4563,5953
14351,4563,7460
14352,4563,5063
14353,4563,6960
14354,4563,6452
14355,4563,6295
14356,4563,5944
14357,4563,5556
14358,468,6912
14359,468,5944
14360,468,4883
14361,468,4459
14362,468,4574
14363,6037,469
14364,6037,5802
14365,6037,6381
14366,2361,469
14367,2361,1857
14368,2361,1946
14369,2361,2173
14370,2361,2290
14371,2361,3198
14372,2361,2831
14373,2361,3504
14374,2361,5944
14375,2361,7284
14376,2361,6388
14377,2361,2846
14378,4883,473
14379,4883,743
14380,4883,805
14381,4883,2083
14382,4883,2725
14383,4883,2734
14384,4883,2878
14385,4883,6789
14386,4883,5769
14387,4883,5831
14388,4883,5904
14389,4883,7398
14390,4883,6891
14391,4883,5556
14392,4883,5694
14393,2846,1434
14394,2846,1946
14395,2846,2254
14396,2846,5536
14397,2846,5703
14398,2846,3504
14399,2846,6554
14400,2846,7284
14401,2846,3198
14402,2846,5944
14403,2846,6361
14404,3504,209
14405,3504,406
14406,3504,469
14407,3504,1434
14408,3504,1946
14409,3504,2029
14410,3504,2238
14411,3504,2254
14412,3504,3198
14413,3504,3408
14414,3504,6403
14415,3504,6361
14416,3504,6552
14417,3504,5944
14418,3504,5703
14419,3504,5559
14420,3504,7284
14421,3504,6398
14422,3504,4086
14423,2290,1857
14424,2290,1946
14425,2290,6398
14426,2290,2494
14427,2290,5944
14428,6388,1590
14429,6388,3198
14430,5944,203
14431,5944,410
14432,5944,417
14433,5944,799
14434,5944,908
14435,5944,1007
14436,5944,1017
14437,5944,1280
14438,5944,1293
14439,5944,1590
14440,5944,1947
14441,5944,2238
14442,5944,2254
14443,5944,2435
14444,5944,2494
14445,5944,2847
14446,5944,2878
14447,5944,3387
14448,5944,3392
14449,5944,3566
14450,5944,3681
14451,5944,4574
14452,5944,5063
14453,5944,5176
14454,5944,5568
14455,5944,7460
14456,5944,7091
14457,5944,6644
14458,5944,7284
14459,7284,320
14460,7284,406
14461,7284,465
14462,7284,707
14463,7284,739
14464,7284,923
14465,7284,1039
14466,7284,1434
14467,7284,1511
14468,7284,1946
14469,7284,2238
14470,7284,2871
14471,7284,3063
14472,7284,3814
14473,7284,4556
14474,7284,5282
14475,7284,5332
14476,7284,5556
14477,7284,5559
14478,7284,5703
14479,7284,6361
14480,7284,6398
14481,7284,6554
14482,7284,6613
14483,7284,7017
14484,2238,209
14485,2238,410
14486,2238,1017
14487,2238,6403
14488,2238,5703
14489,2238,7575
14490,2238,2316
14491,2238,6618
14492,2238,5222
14493,2238,4267
14494,2238,6381
14495,2238,3566
14496,2238,4468
14497,138,473
14498,138,2603
14499,138,2133
14500,473,6789
14501,473,5769
14502,473,3594
14503,473,6168
14504,473,5530
14505,473,5788
14506,473,2083
14507,473,2725
14508,473,2476
14509,473,2734
14510,473,6193
14511,473,5556
14512,473,5694
14513,473,5312
14514,473,5479
14515,473,5831
14516,473,3669
14517,473,5079
14518,473,3161
14519,473,805
14520,473,1891
14521,473,7398
14522,473,4967
14523,473,2556
14524,473,6891
14525,473,2798
14526,473,1264
14527,473,4467
14528,473,1001
14529,473,6140
14530,2603,517
14531,2603,754
14532,2603,2133
14533,139,3315
14534,139,6664
14535,139,5449
14536,139,7274
14537,139,6800
14538,139,2675
14539,139,2645
14540,139,5463
14541,139,2617
14542,139,7029
14543,3315,4357
14544,3315,5463
14545,3315,7274
14546,3315,6060
14547,6664,2201
14548,6664,3317
14549,6664,6633
14550,5449,729
14551,5449,2401
14552,5449,2617
14553,5449,2921
14554,5449,3798
14555,5449,4455
14556,5449,4756
14557,5449,5047
14558,5449,6800
14559,5449,5463
14560,5449,7029
14561,7274,1855
14562,7274,2645
14563,7274,5463
14564,6800,205
14565,6800,2058
14566,6800,2675
14567,6800,2921
14568,6800,4455
14569,6800,4756
14570,6800,5068
14571,6800,5463
14572,6800,6273
14573,6800,7029
14574,2675,7029
14575,2645,1252
14576,2645,1840
14577,2645,2058
14578,2645,2453
14579,2645,2617
14580,2645,7283
14581,2645,6727
14582,2645,5463
14583,5463,729
14584,5463,1848
14585,5463,1929
14586,5463,2058
14587,5463,2183
14588,5463,2617
14589,5463,2891
14590,5463,2899
14591,5463,2921
14592,5463,3249
14593,5463,3944
14594,5463,4455
14595,5463,4756
14596,5463,5027
14597,5463,5047
14598,5463,5068
14599,5463,5232
14600,5463,6273
14601,5463,7176
14602,5463,7383
14603,5463,7029
14604,2617,757
14605,2617,1437
14606,2617,1836
14607,2617,2021
14608,2617,2389
14609,2617,4110
14610,2617,6068
14611,2617,3349
14612,2617,5518
14613,7029,4357
14614,7029,4756
14615,7029,5828
14616,140,4839
14617,140,5543
14618,140,435
14619,140,6638
14620,140,6738
14621,140,341
14622,140,7190
14623,140,2840
14624,140,3641
14625,4839,1250
14626,4839,2275
14627,4839,2749
14628,4839,3789
14629,4839,6777
14630,5543,435
14631,5543,817
14632,5543,1262
14633,5543,1475
14634,5543,1553
14635,5543,1603
14636,5543,2381
14637,5543,2400
14638,5543,2482
14639,5543,2609
14640,5543,2640
14641,5543,3332
14642,5543,3910
14643,5543,4095
14644,5543,5350
14645,5543,7500
14646,5543,7381
14647,5543,5726
14648,5543,6049
14649,5543,7595
14650,5543,5555
14651,5543,7030
14652,5543,7545
14653,6638,5598
14654,6638,6112
14655,6738,2585
14656,6738,3879
14657,6738,4137
14658,6738,5557
14659,341,3585
14660,341,6102
14661,341,7030
14662,341,711
14663,341,2569
14664,341,2557
14665,7190,628
14666,7190,2609
14667,7190,6505
14668,2840,832
14669,2840,972
14670,2840,2640
14671,2840,4880
14672,2840,5411
14673,2840,4125
14674,2840,4765
14675,2840,6847
14676,3641,4130
14677,3641,7030
14678,141,2369
14679,141,3446
14680,2369,1724
14681,2369,2385
14682,2369,5035
14683,2369,3210
14684,2369,6091
14685,3446,226
14686,3446,904
14687,3446,936
14688,3446,1872
14689,3446,2605
14690,3446,2794
14691,3446,4304
14692,3446,4324
14693,3446,5285
14694,142,6809
14695,142,4100
14696,142,2541
14697,6809,486
14698,6809,1824
14699,6809,2108
14700,6809,3331
14701,4100,1824
14702,2541,736
14703,2541,1824
14704,2541,5948
14705,2541,3692
14706,2541,4125
14707,144,3098
14708,144,2555
14709,144,6511
14710,3098,5037
14711,6511,4691
14712,145,3133
14713,145,5759
14714,3133,1986
14715,5759,1891
14716,5759,2306
14717,5759,3669
14718,5759,4114
14719,5759,4467
14720,5759,6583
14721,146,6873
14722,146,3555
14723,146,2759
14724,6873,514
14725,6873,1544
14726,6873,3417
14727,6873,3555
14728,6873,4302
14729,6873,7339
14730,3555,1808
14731,3555,2694
14732,3555,2743
14733,3555,2887
14734,3555,3394
14735,3555,4034
14736,3555,4549
14737,3555,6794
14738,3555,3853
14739,3555,3653
14740,3555,7339
14741,3555,6261
14742,3555,5497
14743,3555,5052
14744,2759,6759
14745,147,7336
14746,147,6946
14747,147,6767
14748,7336,3737
14749,6946,997
14750,6946,1644
14751,6946,2681
14752,6946,2994
14753,6946,4266
14754,6946,4788
14755,6946,4949
14756,6946,5776
14757,6946,6099
14758,6767,1494
14759,6767,3545
14760,6767,6754
14761,148,4778
14762,148,1879
14763,4778,3859
14764,4778,4978
14765,4778,7403
14766,4778,5972
14767,1879,746
14768,1879,970
14769,1879,1394
14770,1879,1584
14771,1879,6016
14772,1879,3970
14773,1879,5443
14774,1879,4485
14775,1879,2630
14776,1879,5711
14777,1879,6672
14778,1879,6200
14779,1879,5881
14780,1879,5540
14781,1879,5658
14782,1879,2399
14783,1879,3616
14784,1879,7331
14785,1879,3492
14786,1879,4998
14787,1879,6886
14788,1879,4936
14789,1879,3571
14790,1879,5630
14791,1879,2552
14792,1879,5561
14793,5443,1848
14794,5443,2021
14795,5443,2122
14796,5443,2309
14797,5443,2727
14798,5443,3390
14799,5443,3780
14800,5443,4109
14801,5443,4280
14802,5443,4492
14803,5443,6663
14804,5443,5972
14805,5443,5466
14806,5443,7223
14807,5443,6200
14808,5443,5561
14809,5443,6074
14810,3590,6723
14811,5640,316
14812,5640,902
14813,5640,930
14814,5640,1506
14815,5640,3016
14816,5640,4116
14817,5640,5374
14818,5640,5602
14819,5640,5951
14820,5640,5908
14821,2377,1510
14822,2377,7060
14823,2377,6671
14824,1804,266
14825,1804,612
14826,1804,1189
14827,1804,6016
14828,1804,4110
14829,1804,5396
14830,1804,3620
14831,1804,7013
14832,1804,3680
14833,1804,4969
14834,1804,5292
14835,1804,2669
14836,1804,4594
14837,1804,2229
14838,1804,4472
14839,1804,4349
14840,7126,3761
14841,7126,4791
14842,7126,4947
14843,7126,7556
14844,3223,184
14845,3223,572
14846,3223,746
14847,3223,1506
14848,3223,3680
14849,3223,5540
14850,3223,3932
14851,3223,5112
14852,3223,6586
14853,3223,7100
14854,1054,549
14855,1054,7586
14856,1054,4691
14857,1054,7364
14858,1054,1771
14859,1054,1080
14860,1054,1882
14861,1054,1439
14862,1043,159
14863,1043,2401
14864,1043,4131
14865,1043,3780
14866,1043,4455
14867,1043,5466
14868,1043,2122
14869,1043,1902
