,node,eign,closeness,betwness,centrality,community,density
1411,2007,0.015232040381193928,0,0,171,4,0.12797328941324101
1424,2081,0.008477401139997592,0,0,172,4,0.12797328941324101
1443,2199,0.007217162377284381,0,0,175,4,0.12797328941324101
1426,2111,0.007135107397230021,0,0,184,4,0.12797328941324101
1466,2384,0.008061318968238725,0,0,188,4,0.12797328941324101
2130,2047,0.007520078244794829,0,0,205,4,0.12797328941324101
2126,1941,0.051681179576489135,0,0,223,4,0.12797328941324101
352,1912,0.09540696149067629,0,0,755,4,0.12797328941324101
385,899,1.8159135627885217e-06,0,0,3,5,0.21911525974025975
520,1034,1.8615853952424771e-06,0,0,3,5,0.21911525974025975
869,1383,2.096184691452049e-06,0,0,4,5,0.21911525974025975
1137,1651,3.325757716086285e-06,0,0,4,5,0.21911525974025975
1341,1856,2.5247134234496773e-06,0,0,4,5,0.21911525974025975
524,1038,2.158893053014235e-06,0,0,5,5,0.21911525974025975
643,1157,2.1427316657650434e-06,0,0,5,5,0.21911525974025975
832,1346,2.553679602030182e-06,0,0,5,5,0.21911525974025975
928,1442,2.671508013792207e-06,0,0,5,5,0.21911525974025975
962,1476,1.8706996387589054e-06,0,0,5,5,0.21911525974025975
1282,1797,2.7793663242659805e-06,0,0,5,5,0.21911525974025975
619,1133,3.126771894744033e-06,0,0,6,5,0.21911525974025975
637,1151,2.972899883988564e-06,0,0,6,5,0.21911525974025975
984,1498,3.212965890581622e-06,0,0,6,5,0.21911525974025975
1007,1521,3.084434996619514e-06,0,0,6,5,0.21911525974025975
1182,1697,3.1441152106815254e-05,0,0,8,5,0.21911525974025975
1260,1775,4.240363244341126e-06,0,0,8,5,0.21911525974025975
1350,1865,3.126670079083928e-06,0,0,8,5,0.21911525974025975
484,998,4.087990482695044e-06,0,0,9,5,0.21911525974025975
706,1220,4.749003560939759e-06,0,0,9,5,0.21911525974025975
725,1239,4.90995769797839e-06,0,0,9,5,0.21911525974025975
897,1411,5.027610825982925e-06,0,0,10,5,0.21911525974025975
949,1463,6.102990465540293e-06,0,0,10,5,0.21911525974025975
536,1050,2.011818110908466e-06,0,0,11,5,0.21911525974025975
1156,1670,3.189087796710026e-06,0,0,11,5,0.21911525974025975
1390,1905,2.7018442124346537e-06,0,0,11,5,0.21911525974025975
887,1401,7.111942050767887e-06,0,0,12,5,0.21911525974025975
1013,1527,3.90498430952375e-06,0,0,12,5,0.21911525974025975
1307,1822,2.3134539926814265e-06,0,0,12,5,0.21911525974025975
393,907,5.024619019734015e-06,0,0,13,5,0.21911525974025975
406,920,5.982126803803033e-06,0,0,13,5,0.21911525974025975
752,1266,3.0034965870715338e-06,0,0,13,5,0.21911525974025975
1359,1874,6.753772041189897e-06,0,0,13,5,0.21911525974025975
541,1055,3.3347063283789504e-06,0,0,14,5,0.21911525974025975
636,1150,3.6339031388322054e-06,0,0,14,5,0.21911525974025975
1004,1518,3.4539251044731917e-06,0,0,14,5,0.21911525974025975
570,1084,6.621537083804212e-06,0,0,15,5,0.21911525974025975
920,1434,3.88175157030972e-06,0,0,15,5,0.21911525974025975
1030,1544,3.9985606513333064e-06,0,0,15,5,0.21911525974025975
1195,1710,6.3950648331281914e-06,0,0,15,5,0.21911525974025975
1302,1817,3.240464694555924e-05,0,0,15,5,0.21911525974025975
927,1441,3.6110851786269863e-06,0,0,16,5,0.21911525974025975
1050,1564,3.4613280695317303e-06,0,0,16,5,0.21911525974025975
1080,1594,5.385158845831583e-06,0,0,16,5,0.21911525974025975
1185,1700,8.410634634188692e-06,0,0,17,5,0.21911525974025975
1345,1860,4.802660960576741e-06,0,0,17,5,0.21911525974025975
459,973,4.823834946378506e-06,0,0,18,5,0.21911525974025975
987,1501,6.437979413595697e-06,0,0,18,5,0.21911525974025975
1164,1678,4.998894839965803e-06,0,0,18,5,0.21911525974025975
1368,1883,4.370082163244395e-05,0,0,18,5,0.21911525974025975
477,991,5.112660224122265e-06,0,0,19,5,0.21911525974025975
647,1161,5.0139716229792035e-06,0,0,19,5,0.21911525974025975
1023,1537,4.473537134381267e-06,0,0,19,5,0.21911525974025975
577,1091,9.515787359271571e-06,0,0,20,5,0.21911525974025975
1071,1585,4.105108182747199e-06,0,0,20,5,0.21911525974025975
1256,1771,9.269661011856922e-06,0,0,20,5,0.21911525974025975
1265,1780,3.48552289009605e-05,0,0,20,5,0.21911525974025975
412,926,9.834467081545006e-06,0,0,21,5,0.21911525974025975
458,972,9.004500400005946e-06,0,0,21,5,0.21911525974025975
555,1069,9.15824233278993e-06,0,0,21,5,0.21911525974025975
925,1439,1.3920048329426518e-05,0,0,21,5,0.21911525974025975
549,1063,9.627120877293875e-06,0,0,22,5,0.21911525974025975
970,1484,1.041355673491643e-05,0,0,22,5,0.21911525974025975
1264,1779,4.973059122732319e-06,0,0,22,5,0.21911525974025975
1290,1805,8.0906700140953e-06,0,0,22,5,0.21911525974025975
1337,1852,3.380220125046538e-05,0,0,22,5,0.21911525974025975
905,1419,4.478696126118867e-06,0,0,24,5,0.21911525974025975
1104,1618,8.139319929934273e-05,0,0,24,5,0.21911525974025975
807,1321,8.00518353149436e-06,0,0,25,5,0.21911525974025975
1042,1556,1.2346545420509157e-05,0,0,25,5,0.21911525974025975
1047,1561,6.529765157550723e-06,0,0,25,5,0.21911525974025975
1160,1674,7.388572624209237e-06,0,0,25,5,0.21911525974025975
1254,1769,3.834880495300089e-05,0,0,25,5,0.21911525974025975
1321,1836,3.925407918311878e-05,0,0,25,5,0.21911525974025975
682,1196,3.9621012364035325e-05,0,0,26,5,0.21911525974025975
1385,1900,1.0754213588574886e-05,0,0,26,5,0.21911525974025975
525,1039,1.1980722015598615e-05,0,0,27,5,0.21911525974025975
650,1164,1.4173098213317395e-05,0,0,27,5,0.21911525974025975
1306,1821,1.4812763850313457e-05,0,0,27,5,0.21911525974025975
926,1440,3.648287789998123e-05,0,0,28,5,0.21911525974025975
602,1116,1.4446563907726619e-05,0,0,29,5,0.21911525974025975
1343,1858,8.023133011944238e-06,0,0,29,5,0.21911525974025975
408,922,1.1707053362949698e-05,0,0,30,5,0.21911525974025975
751,1265,1.2773253856990558e-05,0,0,31,5,0.21911525974025975
769,1283,7.241372248673047e-06,0,0,32,5,0.21911525974025975
944,1458,4.009749949934949e-05,0,0,33,5,0.21911525974025975
1005,1519,1.0588092049085196e-05,0,0,33,5,0.21911525974025975
764,1278,1.4875525588771616e-05,0,0,36,5,0.21911525974025975
823,1337,8.052882270046309e-06,0,0,36,5,0.21911525974025975
1003,1517,1.7216811509368753e-05,0,0,36,5,0.21911525974025975
893,1407,1.5192763377043056e-05,0,0,37,5,0.21911525974025975
1112,1626,3.823752440628121e-05,0,0,37,5,0.21911525974025975
1331,1846,4.134766673199971e-05,0,0,38,5,0.21911525974025975
1018,1532,1.8962128786703828e-05,0,0,39,5,0.21911525974025975
1396,1911,3.8565015798333095e-05,0,0,39,5,0.21911525974025975
1259,1774,1.7155445433752923e-05,0,0,40,5,0.21911525974025975
1328,1843,1.9289374733923214e-05,0,0,40,5,0.21911525974025975
1010,1524,2.0324903301648274e-05,0,0,41,5,0.21911525974025975
1394,1909,4.145730284391231e-05,0,0,41,5,0.21911525974025975
851,1365,2.1617451916903465e-05,0,0,42,5,0.21911525974025975
1336,1851,1.7146457741964434e-05,0,0,42,5,0.21911525974025975
1058,1572,1.8295733558340194e-05,0,0,43,5,0.21911525974025975
884,1398,2.024619417140438e-05,0,0,44,5,0.21911525974025975
666,1180,2.2815538967173023e-05,0,0,45,5,0.21911525974025975
1187,1702,7.837873781386979e-05,0,0,45,5,0.21911525974025975
445,959,1.8175459367354903e-05,0,0,46,5,0.21911525974025975
875,1389,2.2643212998688636e-05,0,0,46,5,0.21911525974025975
946,1460,1.924830363076914e-05,0,0,46,5,0.21911525974025975
1317,1832,1.931733071196991e-05,0,0,46,5,0.21911525974025975
971,1485,4.965416418706962e-05,0,0,47,5,0.21911525974025975
779,1293,2.6363826614599684e-05,0,0,48,5,0.21911525974025975
554,1068,2.050564713804267e-05,0,0,49,5,0.21911525974025975
681,1195,2.4265784596957095e-05,0,0,49,5,0.21911525974025975
813,1327,4.482550900717592e-05,0,0,49,5,0.21911525974025975
1208,1723,2.6011115463699673e-05,0,0,49,5,0.21911525974025975
1219,1734,2.529433944876339e-05,0,0,49,5,0.21911525974025975
1348,1863,4.579534140843713e-05,0,0,49,5,0.21911525974025975
578,1092,2.477323999358559e-05,0,0,50,5,0.21911525974025975
891,1405,1.2611154134500378e-05,0,0,50,5,0.21911525974025975
999,1513,4.792678734140154e-05,0,0,52,5,0.21911525974025975
855,1369,4.603762761450439e-05,0,0,53,5,0.21911525974025975
879,1393,2.281871962271314e-05,0,0,53,5,0.21911525974025975
540,1054,2.2097161091703875e-05,0,0,54,5,0.21911525974025975
598,1112,2.3725811007387763e-05,0,0,54,5,0.21911525974025975
705,1219,2.813524413396064e-05,0,0,54,5,0.21911525974025975
771,1285,2.3853644977388894e-05,0,0,55,5,0.21911525974025975
822,1336,2.6313578420433533e-05,0,0,55,5,0.21911525974025975
1028,1542,2.6124544848338354e-05,0,0,55,5,0.21911525974025975
921,1435,1.4939442826717512e-05,0,0,56,5,0.21911525974025975
923,1437,2.477807409282091e-05,0,0,56,5,0.21911525974025975
1207,1722,2.2683566834471968e-05,0,0,56,5,0.21911525974025975
1239,1754,2.4545195107594265e-05,0,0,57,5,0.21911525974025975
687,1201,2.727226712733869e-05,0,0,58,5,0.21911525974025975
1209,1724,2.3581781030280628e-05,0,0,59,5,0.21911525974025975
1057,1571,2.509678516034683e-05,0,0,60,5,0.21911525974025975
1257,1772,2.919175667636321e-05,0,0,61,5,0.21911525974025975
469,983,2.6969584715977126e-05,0,0,62,5,0.21911525974025975
943,1457,3.0210936303292596e-05,0,0,62,5,0.21911525974025975
418,932,2.634901389789609e-05,0,0,63,5,0.21911525974025975
560,1074,0.00010851332688810417,0,0,63,5,0.21911525974025975
826,1340,2.8173259653024196e-05,0,0,63,5,0.21911525974025975
1296,1811,3.057306108320433e-05,0,0,63,5,0.21911525974025975
1021,1535,2.866128511591538e-05,0,0,64,5,0.21911525974025975
1362,1877,3.0306018647341772e-05,0,0,64,5,0.21911525974025975
533,1047,3.167193036393549e-05,0,0,65,5,0.21911525974025975
542,1056,2.6042439434049426e-05,0,0,65,5,0.21911525974025975
383,897,2.5834771464542558e-05,0,0,66,5,0.21911525974025975
481,995,2.5260428007531664e-05,0,0,66,5,0.21911525974025975
616,1130,3.0316050763652965e-05,0,0,66,5,0.21911525974025975
668,1182,6.041584317515162e-05,0,0,66,5,0.21911525974025975
773,1287,3.602640904273494e-05,0,0,66,5,0.21911525974025975
1250,1765,2.873630676968514e-05,0,0,66,5,0.21911525974025975
514,1028,6.212965653059242e-05,0,0,67,5,0.21911525974025975
526,1040,2.8127348619333387e-05,0,0,67,5,0.21911525974025975
837,1351,3.672756792948646e-05,0,0,67,5,0.21911525974025975
1267,1782,5.918786166371181e-05,0,0,67,5,0.21911525974025975
468,982,3.113130924683695e-05,0,0,68,5,0.21911525974025975
621,1135,3.328979625000087e-05,0,0,68,5,0.21911525974025975
1009,1523,5.6556599166578154e-05,0,0,69,5,0.21911525974025975
1026,1540,5.144081902302202e-05,0,0,69,5,0.21911525974025975
1130,1644,2.8944255228714647e-05,0,0,69,5,0.21911525974025975
596,1110,2.6330663540041882e-05,0,0,70,5,0.21911525974025975
1014,1528,2.916930490371329e-05,0,0,70,5,0.21911525974025975
609,1123,2.949336012214898e-05,0,0,71,5,0.21911525974025975
956,1470,3.0701436821480554e-05,0,0,71,5,0.21911525974025975
1100,1614,3.4379731370046066e-05,0,0,71,5,0.21911525974025975
1281,1796,3.543224896458926e-05,0,0,71,5,0.21911525974025975
1376,1891,3.60148735041714e-05,0,0,71,5,0.21911525974025975
693,1207,3.220877588937879e-05,0,0,72,5,0.21911525974025975
1024,1538,3.3206602717879254e-05,0,0,72,5,0.21911525974025975
861,1375,3.386421588838089e-05,0,0,74,5,0.21911525974025975
888,1402,3.607079478854801e-05,0,0,74,5,0.21911525974025975
1139,1653,3.512469605037111e-05,0,0,74,5,0.21911525974025975
413,927,3.486523090179819e-05,0,0,75,5,0.21911525974025975
695,1209,3.394763496334783e-05,0,0,76,5,0.21911525974025975
766,1280,3.2922341102808265e-05,0,0,76,5,0.21911525974025975
485,999,4.022157564673992e-05,0,0,77,5,0.21911525974025975
809,1323,3.683615676669891e-05,0,0,77,5,0.21911525974025975
392,906,3.4423253838123446e-05,0,0,78,5,0.21911525974025975
1125,1639,3.555059508642061e-05,0,0,78,5,0.21911525974025975
515,1029,7.296698194360545e-05,0,0,79,5,0.21911525974025975
1025,1539,4.0027104159134735e-05,0,0,79,5,0.21911525974025975
1118,1632,3.9543034589942554e-05,0,0,79,5,0.21911525974025975
1222,1737,3.8483165024105096e-05,0,0,79,5,0.21911525974025975
512,1026,3.861147511288046e-05,0,0,80,5,0.21911525974025975
561,1075,3.234218373296446e-05,0,0,80,5,0.21911525974025975
798,1312,6.633562338994089e-05,0,0,80,5,0.21911525974025975
1138,1652,3.629174713961948e-05,0,0,81,5,0.21911525974025975
420,934,4.483806310377209e-05,0,0,82,5,0.21911525974025975
535,1049,3.521850421845128e-05,0,0,82,5,0.21911525974025975
1145,1659,3.866782252690152e-05,0,0,82,5,0.21911525974025975
1238,1753,4.2028887482170853e-05,0,0,82,5,0.21911525974025975
684,1198,4.323407986456423e-05,0,0,83,5,0.21911525974025975
1066,1580,3.9031076558308134e-05,0,0,83,5,0.21911525974025975
438,952,4.567989667788874e-05,0,0,84,5,0.21911525974025975
758,1272,4.015585991830045e-05,0,0,84,5,0.21911525974025975
845,1359,3.506009524844183e-05,0,0,84,5,0.21911525974025975
874,1388,3.7548192603618533e-05,0,0,84,5,0.21911525974025975
510,1024,3.9071848526265215e-05,0,0,85,5,0.21911525974025975
775,1289,8.754647081922006e-05,0,0,85,5,0.21911525974025975
866,1380,4.109967350241558e-05,0,0,85,5,0.21911525974025975
776,1290,3.888708668789362e-05,0,0,87,5,0.21911525974025975
646,1160,3.7545969689258164e-05,0,0,88,5,0.21911525974025975
1076,1590,6.670024522351918e-05,0,0,88,5,0.21911525974025975
1304,1819,4.131628592745638e-05,0,0,88,5,0.21911525974025975
667,1181,4.482245693290444e-05,0,0,89,5,0.21911525974025975
1280,1795,4.23112035411466e-05,0,0,89,5,0.21911525974025975
935,1449,4.1429136048167584e-05,0,0,90,5,0.21911525974025975
1091,1605,4.226692737739898e-05,0,0,90,5,0.21911525974025975
830,1344,4.063356686195721e-05,0,0,91,5,0.21911525974025975
774,1288,4.2169817080855845e-05,0,0,92,5,0.21911525974025975
1095,1609,4.1010177197929644e-05,0,0,92,5,0.21911525974025975
728,1242,4.273408671029638e-05,0,0,93,5,0.21911525974025975
966,1480,3.7318193434442926e-05,0,0,93,5,0.21911525974025975
1170,1685,4.491159208334708e-05,0,0,93,5,0.21911525974025975
489,1003,4.200190753342684e-05,0,0,95,5,0.21911525974025975
1173,1688,3.825032274529115e-05,0,0,95,5,0.21911525974025975
483,997,4.1620769407745386e-05,0,0,96,5,0.21911525974025975
757,1271,4.4174194396933895e-05,0,0,96,5,0.21911525974025975
969,1483,7.928543224265107e-05,0,0,96,5,0.21911525974025975
614,1128,4.55862217266502e-05,0,0,98,5,0.21911525974025975
642,1156,4.5625869006459766e-05,0,0,99,5,0.21911525974025975
1123,1637,4.408609950570242e-05,0,0,99,5,0.21911525974025975
1346,1861,4.098852170368066e-05,0,0,99,5,0.21911525974025975
649,1163,4.7678078538491215e-05,0,0,100,5,0.21911525974025975
820,1334,6.85236679868997e-05,0,0,100,5,0.21911525974025975
825,1339,4.733151002011752e-05,0,0,100,5,0.21911525974025975
1109,1623,4.861674067077746e-05,0,0,100,5,0.21911525974025975
1129,1643,5.132994046928752e-05,0,0,100,5,0.21911525974025975
1330,1845,4.222447797701076e-05,0,0,101,5,0.21911525974025975
1383,1898,4.512800720933934e-05,0,0,101,5,0.21911525974025975
635,1149,5.184100952592898e-05,0,0,102,5,0.21911525974025975
691,1205,4.493128682772783e-05,0,0,102,5,0.21911525974025975
1295,1810,4.79369860485305e-05,0,0,102,5,0.21911525974025975
1311,1826,4.957539232573728e-05,0,0,102,5,0.21911525974025975
446,960,4.541292057632076e-05,0,0,103,5,0.21911525974025975
1274,1789,4.769077100735236e-05,0,0,103,5,0.21911525974025975
464,978,5.117461423380894e-05,0,0,104,5,0.21911525974025975
791,1305,4.808432607699319e-05,0,0,104,5,0.21911525974025975
1226,1741,4.936740452298325e-05,0,0,104,5,0.21911525974025975
1016,1530,5.407318735866378e-05,0,0,105,5,0.21911525974025975
1197,1712,4.8912712257388365e-05,0,0,105,5,0.21911525974025975
1371,1886,5.061987792333923e-05,0,0,105,5,0.21911525974025975
407,921,7.832496715609027e-05,0,0,106,5,0.21911525974025975
534,1048,4.752746472483702e-05,0,0,106,5,0.21911525974025975
569,1083,4.727992639455816e-05,0,0,106,5,0.21911525974025975
895,1409,4.5809622721203156e-05,0,0,106,5,0.21911525974025975
453,967,4.785073812553729e-05,0,0,107,5,0.21911525974025975
788,1302,5.503361159021567e-05,0,0,107,5,0.21911525974025975
1349,1864,4.78269427766423e-05,0,0,107,5,0.21911525974025975
439,953,4.861643694741948e-05,0,0,109,5,0.21911525974025975
1220,1735,5.468193537521395e-05,0,0,109,5,0.21911525974025975
677,1191,5.2172331423866034e-05,0,0,110,5,0.21911525974025975
902,1416,5.174070872787925e-05,0,0,111,5,0.21911525974025975
729,1243,5.283374850800818e-05,0,0,112,5,0.21911525974025975
856,1370,5.1249124253071153e-05,0,0,112,5,0.21911525974025975
1049,1563,5.5423475479891694e-05,0,0,112,5,0.21911525974025975
1083,1597,5.411769623617348e-05,0,0,112,5,0.21911525974025975
658,1172,5.579099668341453e-05,0,0,113,5,0.21911525974025975
777,1291,5.704455123643054e-05,0,0,113,5,0.21911525974025975
1294,1809,5.0036280324243907e-05,0,0,113,5,0.21911525974025975
700,1214,5.053819546413543e-05,0,0,114,5,0.21911525974025975
1105,1619,5.147821825473458e-05,0,0,114,5,0.21911525974025975
433,947,5.692930292528651e-05,0,0,115,5,0.21911525974025975
452,966,5.542853382702715e-05,0,0,115,5,0.21911525974025975
659,1173,8.957206751498499e-05,0,0,115,5,0.21911525974025975
1206,1721,5.596112691731671e-05,0,0,115,5,0.21911525974025975
1237,1752,5.4536599942747616e-05,0,0,115,5,0.21911525974025975
611,1125,5.5206288189309655e-05,0,0,117,5,0.21911525974025975
1006,1520,5.6445667773722914e-05,0,0,117,5,0.21911525974025975
1086,1600,5.251496065523433e-05,0,0,117,5,0.21911525974025975
1094,1608,5.7247475059996965e-05,0,0,117,5,0.21911525974025975
1103,1617,8.480546948650616e-05,0,0,117,5,0.21911525974025975
1161,1675,5.230779437962945e-05,0,0,117,5,0.21911525974025975
1327,1842,5.762098337547623e-05,0,0,119,5,0.21911525974025975
1334,1849,6.0014427895727116e-05,0,0,119,5,0.21911525974025975
490,1004,5.69988507331319e-05,0,0,120,5,0.21911525974025975
753,1267,6.102403417586448e-05,0,0,120,5,0.21911525974025975
1246,1761,5.465774878815076e-05,0,0,121,5,0.21911525974025975
1353,1868,5.42657319017074e-05,0,0,121,5,0.21911525974025975
603,1117,5.822652221258008e-05,0,0,122,5,0.21911525974025975
816,1330,5.7071514286161525e-05,0,0,122,5,0.21911525974025975
1033,1547,5.952338708960342e-05,0,0,122,5,0.21911525974025975
1154,1668,5.904997346395848e-05,0,0,122,5,0.21911525974025975
565,1079,5.970069738837294e-05,0,0,123,5,0.21911525974025975
587,1101,5.7844183565822574e-05,0,0,123,5,0.21911525974025975
827,1341,6.054465304599006e-05,0,0,123,5,0.21911525974025975
1169,1683,5.68745541121875e-05,0,0,123,5,0.21911525974025975
1352,1867,5.5956984710015755e-05,0,0,123,5,0.21911525974025975
741,1255,6.006986741463749e-05,0,0,124,5,0.21911525974025975
953,1467,5.79236019094175e-05,0,0,124,5,0.21911525974025975
1056,1570,5.580061306040645e-05,0,0,124,5,0.21911525974025975
1174,1689,5.8528998124460225e-05,0,0,124,5,0.21911525974025975
716,1230,6.0918932606534454e-05,0,0,125,5,0.21911525974025975
977,1491,6.125807213482488e-05,0,0,125,5,0.21911525974025975
755,1269,6.091589037959505e-05,0,0,126,5,0.21911525974025975
1235,1750,6.044293408644373e-05,0,0,126,5,0.21911525974025975
1151,1665,5.7867524863128356e-05,0,0,127,5,0.21911525974025975
1308,1823,6.306137449316937e-05,0,0,127,5,0.21911525974025975
466,980,5.8966020683962095e-05,0,0,128,5,0.21911525974025975
821,1335,6.37796514847998e-05,0,0,128,5,0.21911525974025975
1106,1620,4.9438191856756044e-05,0,0,128,5,0.21911525974025975
610,1124,5.6313230716844116e-05,0,0,130,5,0.21911525974025975
1387,1902,6.205534814595106e-05,0,0,130,5,0.21911525974025975
995,1509,8.986731706167241e-05,0,0,131,5,0.21911525974025975
1242,1757,6.23684433229187e-05,0,0,131,5,0.21911525974025975
1276,1791,6.128569485419252e-05,0,0,131,5,0.21911525974025975
1301,1816,6.18120120189884e-05,0,0,131,5,0.21911525974025975
661,1175,5.847916224879353e-05,0,0,132,5,0.21911525974025975
942,1456,5.933584103493308e-05,0,0,132,5,0.21911525974025975
742,1256,5.986478442291184e-05,0,0,135,5,0.21911525974025975
974,1488,6.0219581886552316e-05,0,0,135,5,0.21911525974025975
815,1329,6.077408425596003e-05,0,0,136,5,0.21911525974025975
1084,1598,5.988309461650657e-05,0,0,136,5,0.21911525974025975
736,1250,6.135386337287988e-05,0,0,137,5,0.21911525974025975
847,1361,0.00017046573886177947,0,0,137,5,0.21911525974025975
1155,1669,6.586226534271411e-05,0,0,137,5,0.21911525974025975
639,1153,6.339212575678749e-05,0,0,139,5,0.21911525974025975
1202,1717,6.532051244898631e-05,0,0,139,5,0.21911525974025975
593,1107,6.575015843306964e-05,0,0,141,5,0.21911525974025975
492,1006,6.425128608531763e-05,0,0,142,5,0.21911525974025975
562,1076,6.788992095331251e-05,0,0,142,5,0.21911525974025975
618,1132,6.607531923442547e-05,0,0,142,5,0.21911525974025975
708,1222,6.393279202453908e-05,0,0,142,5,0.21911525974025975
933,1447,6.209482083287349e-05,0,0,142,5,0.21911525974025975
1089,1603,7.163206058513348e-05,0,0,145,5,0.21911525974025975
1278,1793,6.970998120931919e-05,0,0,145,5,0.21911525974025975
817,1331,6.703876441629185e-05,0,0,146,5,0.21911525974025975
1148,1662,6.916567474822807e-05,0,0,146,5,0.21911525974025975
402,916,9.463148801692655e-05,0,0,147,5,0.21911525974025975
632,1146,6.725453753858843e-05,0,0,147,5,0.21911525974025975
906,1420,6.860809333313012e-05,0,0,148,5,0.21911525974025975
1090,1604,6.283300351640937e-05,0,0,148,5,0.21911525974025975
503,1017,6.937955719400948e-05,0,0,149,5,0.21911525974025975
1364,1879,7.279606177180273e-05,0,0,150,5,0.21911525974025975
1043,1557,6.780062220937877e-05,0,0,151,5,0.21911525974025975
724,1238,6.324743886469266e-05,0,0,152,5,0.21911525974025975
1284,1799,7.138475463021925e-05,0,0,152,5,0.21911525974025975
479,993,7.214575783308174e-05,0,0,154,5,0.21911525974025975
671,1185,7.478913269970613e-05,0,0,156,5,0.21911525974025975
1008,1522,0.00010003306727550514,0,0,156,5,0.21911525974025975
1221,1736,7.334354366490891e-05,0,0,156,5,0.21911525974025975
1298,1813,6.765360555081423e-05,0,0,156,5,0.21911525974025975
670,1184,7.272420626494266e-05,0,0,158,5,0.21911525974025975
1002,1516,7.818443695476023e-05,0,0,159,5,0.21911525974025975
1040,1554,7.531657835407577e-05,0,0,160,5,0.21911525974025975
545,1059,7.536884232410192e-05,0,0,165,5,0.21911525974025975
1324,1839,7.518973118928093e-05,0,0,165,5,0.21911525974025975
432,946,7.591569986280896e-05,0,0,166,5,0.21911525974025975
853,1367,7.483570757117934e-05,0,0,166,5,0.21911525974025975
411,925,0.00010042920298205094,0,0,167,5,0.21911525974025975
957,1471,7.603115513818537e-05,0,0,169,5,0.21911525974025975
1037,1551,7.811699601554822e-05,0,0,171,5,0.21911525974025975
697,1211,8.051403281797975e-05,0,0,173,5,0.21911525974025975
877,1391,7.87673312109901e-05,0,0,175,5,0.21911525974025975
1108,1622,7.835488621143647e-05,0,0,177,5,0.21911525974025975
885,1399,8.25955641264536e-05,0,0,178,5,0.21911525974025975
1096,1610,7.899114866251325e-05,0,0,179,5,0.21911525974025975
862,1376,0.00011047423824161647,0,0,182,5,0.21911525974025975
1099,1613,8.274872001311623e-05,0,0,182,5,0.21911525974025975
1320,1835,0.00010829196811811897,0,0,182,5,0.21911525974025975
564,1078,8.419672380017727e-05,0,0,183,5,0.21911525974025975
1192,1707,8.364320560126584e-05,0,0,185,5,0.21911525974025975
1045,1559,8.441802483481616e-05,0,0,186,5,0.21911525974025975
1199,1714,8.633283485801541e-05,0,0,187,5,0.21911525974025975
1107,1621,0.0001136630756870451,0,0,189,5,0.21911525974025975
863,1377,8.336276147869251e-05,0,0,190,5,0.21911525974025975
1098,1612,8.537410628516094e-05,0,0,190,5,0.21911525974025975
1318,1833,8.754981274704107e-05,0,0,191,5,0.21911525974025975
876,1390,8.652135477337972e-05,0,0,193,5,0.21911525974025975
1289,1804,8.702127956672256e-05,0,0,195,5,0.21911525974025975
612,1126,0.00011678128538959602,0,0,198,5,0.21911525974025975
1312,1827,8.586535642076946e-05,0,0,201,5,0.21911525974025975
1231,1746,8.855613042752986e-05,0,0,202,5,0.21911525974025975
572,1086,7.799643740541659e-05,0,0,205,5,0.21911525974025975
1075,1589,9.271249007486712e-05,0,0,205,5,0.21911525974025975
1253,1768,8.842005358061339e-05,0,0,209,5,0.21911525974025975
1070,1584,8.985238444397482e-05,0,0,211,5,0.21911525974025975
685,1199,9.502319493290466e-05,0,0,217,5,0.21911525974025975
917,1431,9.482296617386275e-05,0,0,220,5,0.21911525974025975
1215,1730,9.479057866113331e-05,0,0,226,5,0.21911525974025975
838,1352,0.00012709816165772675,0,0,234,5,0.21911525974025975
1149,1663,0.0001285378034831958,0,0,235,5,0.21911525974025975
1285,1800,0.00010193102506311919,0,0,245,5,0.21911525974025975
1373,1888,0.00010604412718488096,0,0,254,5,0.21911525974025975
482,996,1.8490226750511504e-06,0,0,4,6,0.24745762711864408
517,1031,2.2884333983125965e-06,0,0,4,6,0.24745762711864408
1065,1579,1.9010002580445518e-06,0,0,5,6,0.24745762711864408
787,1301,2.191105585786098e-06,0,0,6,6,0.24745762711864408
573,1087,1.9207130876801342e-06,0,0,7,6,0.24745762711864408
409,923,2.2038045872373e-06,0,0,8,6,0.24745762711864408
494,1008,2.209949111940491e-06,0,0,8,6,0.24745762711864408
689,1203,2.132549913388867e-06,0,0,8,6,0.24745762711864408
947,1461,2.567712703366238e-06,0,0,8,6,0.24745762711864408
414,928,1.8992291796479396e-06,0,0,9,6,0.24745762711864408
509,1023,2.2681360153210355e-06,0,0,9,6,0.24745762711864408
931,1445,2.6226235052236787e-06,0,0,9,6,0.24745762711864408
436,950,2.271599750628609e-06,0,0,10,6,0.24745762711864408
547,1061,1.9691072986991337e-06,0,0,10,6,0.24745762711864408
559,1073,2.4171613421256447e-06,0,0,10,6,0.24745762711864408
1193,1708,1.9677109415123804e-06,0,0,10,6,0.24745762711864408
1393,1908,2.294031818762279e-06,0,0,10,6,0.24745762711864408
737,1251,2.019769286418889e-06,0,0,12,6,0.24745762711864408
386,900,2.3484245095630115e-06,0,0,13,6,0.24745762711864408
447,961,3.1230061753191566e-06,0,0,13,6,0.24745762711864408
664,1178,2.4994139345408298e-06,0,0,13,6,0.24745762711864408
574,1088,2.525173138511834e-06,0,0,14,6,0.24745762711864408
1127,1641,2.9065052182030445e-06,0,0,14,6,0.24745762711864408
